"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Notes","Valid?"
"1167722","N/D","OF-6","Director Rectruit Training (Operations)","Plan and execute the Army’s national recruiting campaign. Provide functional support and co-ordination to the regional chain of command executing the regional element of the Army’s national recruitment campaign. Deliver the required number of appropriately trained and motivated service personnel. Direct and manage the recruiting, development, selection and training pipeline.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1448299","N/D","OF-6","Commandant School of Infantry","Mission: “To deliver trained officers and soldiers in accordance with the statement of training requirement in order to support the operational requirements of the Army and defence”. The School of Infantry (Sch of Inf) trains and qualifies officers, warrant officers, non-commissioned officers, other ranks, and recruits for the Infantry and wider Army in battlefield leadership and dismounted close combat. It does this in three principal establishments: The Infantry Training Centre at Catterick, the Infantry Battle School at Brecon, and the Support Weapons School at Warminster.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1538780","N/D","OF-6","Commandant Royal School of Military Engineering","The Royal School of Military Engineering (RSME) provides training in all engineering disciplines, which provide the unique range of skills that are fundamental to the Military Engineer as well as delivering Military working animals, handlers and maintainers. Military Engineer skills include the command and management of engineer tasks, combat engineering, artisan, technical and professional engineering, communication, watermanship and driving specialist engineer vehicles.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1226744","N/D","OF-6","Commander Collective Training Group","CTG is to deliver to the Field Army and others the most effective education, training and training support within resources in order to prepare force elements to succeed on current, contingent and future operations. It is also to deliver a coherent and relevant training progression across the Collective Training Establishments (CTEs), and fulfil responsibilities for the construct and refine functions of collective training in accordance with Collective Training Governance.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1261026","N/D","OF-6","Commander Initial Training Group","Mission. Train Regular and TA soldiers to the quantity and standards directed by the Training Delivery Authority (TDA) and the Training Requirements Authority (TRA) in order to prepare them for Phase 2 training. Initial Training Group delivers relevant, progressive, challenging and safe training for Regular and TA soldiers, facilitating their successful transition to Phase 2 training. Through Values Based Leadership by inspirational Permanent Staff, we lay the foundations of military character in our Soldiers under Training. By contextualising the Soldiers’ education and training, we prepare them both for Phase 2 training and subsequent operations in Afghanistan.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1212786","N/D","OF-6","Commander Defence College of Logistics & Personnel Administration","Deliver integrated logistic support and personnel administration training to all four services to the quantity and standards directed by the TDA and TRA in order to support the operational requirements of Defence. Furthermore, Garrison Commander for Deepcut, Pirbright and Mychett.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Military","","1"
"1232962","Major General B Brealey","OF-7","Director General Capability","DG Capability’s mission is to lead the Army’s, Force Development, Capability Development and Warfare Development effort in order to ensure success on current and future operations.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","The post of DG Capability was previously DG Land Warfare.","1"
"1671307","N/D","OF-6","Capability Director Combat","Capability Director Combat is to drive a process of capability development that is led by force design, sets properly designed and costed Key User Requirements, is effectively integrated and coherent across Defence Lines of Development (DLoD), is underpinned by thorough investigation and analysis, identifies the capabilities required for the future (expressed as functional concepts, CONEMPs and CONUSEs), and contributes to the construction of a balanced and affordable Land Programme.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","Formed through the merger two Arms and Service Directors; Director Royal Armoured Corps and Director Infantry.","1"
"1001","N/D","OF-6","Capability Director Combat Support","Capability Director Combat Support is to drive a process of capability development that is led by force design, sets properly designed and costed Key User Requirements, is effectively integrated and coherent across Defence Lines of Development (DLoD), is underpinned by thorough investigation and analysis, identifies the capabilities required for the future (expressed as functional concepts, CONEMPs and CONUSEs), and contributes to the construction of a balanced and affordable Land Programme.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","Formed through the merger two Arms and Service Directors; Director Royal Artillery and Engineer in Chief (Army).","1"
"1002","N/D","OF-6","Capability Director Combat Service Support","Capability Director Combat Service Support is to drive a process of capability development that is led by force design, sets properly designed and costed Key User Requirements, is effectively integrated and coherent across Defence Lines of Development (DLoD), is underpinned by thorough investigation and analysis, identifies the capabilities required for the future (expressed as functional concepts, CONEMPs and CONUSEs), and contributes to the construction of a balanced and affordable Land Programme.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","Formed through the merger two Arms and Service Directors; Director Electrical and Mechanical Engineers and Director Royal Logistic Corps.","1"
"1003","N/D","OF-6","Capability Director Information","Capability Director Information is to lead development and X-DLOD Integration of designated deployable C4ISR capabilities in order to enable success on operations, now and in the future.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","Formed through the merger two Arms and Service Directors; Director Intelligence and Signals Officer in Chief (Army).","1"
"1296288","Eliminated","OF-6","Director Royal Armoured Corps","DRAC is to provide coherence across the DLoDs, through the provision of policy, direction and professional advice to the Army and Defence on Mounted Close Combat, Ground Mounted Manned Reconnaissance, HCav/RAC issues, All Arms AFV Technical Training and CBRN Defence in order to sustain the delivery of military capability from the Army now and in the future. DRAC is also the lead proponent for CBRN.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1235458","Eliminated","OF-6","Director Royal Artillery","DRA is to provide coherence across DLoDs, through the provision of policy, direction and professional advice (including CAA&I) to the Army and Defence on artillery1, in order to sustain the delivery of military capability from the Land Component, both now and in the future. DRA provides advice to the chain of command on force generation and the programming of force elements against the Operational Commitments Plot. Concurrently, DRA contributes to the development of the capability required for future confl ict, across all LoDs, whilst providing subject matter expertise in support of UORs. DRA owns the Royal Artillery’s liability, managing it across 16 regular and 7 territorial units, with responsibility for recruiting to it, and for setting manning priorities. Furthermore, DRA promotes the standards, values and military ethos of the Royal Artillery, and safeguards its heritage through the Royal Artillery Institution. DRA is also the proponent for terminal control issues for all Joint Fires systems (inc mortars and Forward Air Controllers, but not indirect tank gunfi re), airspace management within battlespace management, and targeting mensuration and geolocation.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1201597","Eliminated","OF-6","Engineer in Chief (Army)","EinC(A) is to provide coherence across the DLoDs, through the provision of policy, direction and professional advice to the Army and Defence on all Military Engineer (ME) and Royal Engineer (RE) matters in order to sustain the delivery of military capability from the Army both now and in the future.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1443914","Eliminated","OF-6","Signals Officer in Chief (Army)","SOinC(A) is to promote excellence in Army signalling and Electronic Warfare and to improve operational effectiveness by developing the Land Environment Command Support capability, principally in order to deliver success in Afghanistan, but also a capability for likely contingencies and other subsequent hybrid operations.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1442314","Eliminated","OF-6","Director Infantry","D Inf is to provide coherence across the DLODs, through the provision of policy, direction and professional advice to the Army and Defence on Dismounted Close Combat and Infantry issues in order to sustain the delivery of military capability in the Land environment both now and in the future. D Inf is the Competent Army Authority (CAA) and Training Requirements Authority (TRA) for Dismounted Close Combat, Skill at Arms, Military Capacity Building (MCB), Pyrotechnics, WARRIOR, BULLDOG, PPV, FRES and UV, and the proponent for Arms Drill. D Inf also provides assurance of training (distributed) and 1st party audit of TRA/Training Delivery Authority (TDA) training assurance activities.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1143483","Eliminated","OF-6","Director Intelligence Corps/Commandant Defence Intelligence and Security Centre","Comdt DISC is responsible for the delivery of individual intelligence training for all 3 Services. D Int Corps is to provide coherence across the DLODs, through the provision of policy, direction and professional advice to the Army and Defence on all Military Intelligence and Intelligence Corps regimental matters in order to sustain the delivery of military capability from the Army both now and in the future.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1182808","Eliminated","OF-6","Director Royal Logistics Corps","DRLC’s mission is to provide coherence across the Lines of Development, through the provision of policy, direction and professional advice to the Army and Defence on Logistic Support and other logistic and RLC regimental matters in order to sustain the delivery of military capability from the Army both now and in the future.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1180453","Eliminated","OF-6","Director Electrical & Mechanical Engineering","DEME(A) is to provide coherence across the DLoDs, the provision of policy, direction and professional advice to the Army and Defence in support of Equipment Capability and REME matters in order to sustain military capability in the Land environment both now and in the future.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1614114","N/D","OF-6","Director Force Development","The Director Force Development sets the long term agenda for Army Transformation. The directorate looks out to the medium and long term in order to identify trends and drivers that will impact on future force development in its widest sense. It is a cross DLOD activity and enables DGLW to offer evidentially based advice to Comd FDT as he sets priorities across his command and as he seeks to influence senior decision makers in both the Army and Defence.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"00919010","N/D","OF-6","Director Land Warfare","Director Land Warfare is to lead Warfare Development involving: a. The production and advocacy of relevant Tactical Doctrine. b. The systematic utilization of experience. c. Driving the learning of lessons pan capability and Defence Lines of Development. d. Ensuring individual and collective training is teaching what they should. e. The provision of a reach-back focus for deployed/deploying formations and units.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1232962","N/D","1.00","N/A","","","Military","","1"
"1147829","Major General T P Evans DSO MBE","OF-7","Commandant Royal Military Academy Sandhurst","Train and educate sufficient quality Regular/TA officers and soldiers in order to support the operational requirements of the Army and Defence.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591926","N/D","1.00","N/A","","","Military","","1"
"1149947","N/D","OF-6","President Army Officer Selection Board","The Army Officer Selection Board is responsible for the selection of Potential Officers for training and education to command soldiers in peace and operations and for specialist functions within the Army. The Army Officer Selection Board (AOSB) is based at Westbury in Wiltshire and is responsible for the assessment and selection of all Regular, Territorial Army and Professionally Qualified Officers","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1147829","N/D","1.00","N/A","","","Military","","1"
"1591920","Lieutenant General Sir Mark Mans KCB CBE","OF-8","Adjutant General","As the Army’s Principal Personnel Officer, the Adjutant General is to: a. Support the delivery of a sufficient number of capable and motivated personnel, b. Lead the Army’s Personnel and Infrastructure Lines of Development, c. On behalf of Defence, provide the policy lead for Children and Young people and the Army’s Cadet Forces. in order to enhance and sustain the operational effectiveness of the Army, now and in the future.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167535","157992086","1.00","125000","129999","","Military","","1"
"1144260","Eliminated","OF-7","General Officer Commanding 2 Division","Provide the necessary Firm Base support within boundaries in order to meet the CinC LF’s operational requirements and wider Defence needs. The 2nd Division is responsible for the training, deployment and administration of Army units in Scotland, Northern Ireland and Northern England.  As a Regional Division, it is one of the Army's key formations, helping to deliver military capability to the Government and the British people.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","Post deleted as part of Project AVANTI.","1"
"1211451","Eliminated","OF-7","General Officer Commanding 5 Division","Provide the necessary Firm Base support within boundaries in order to meet the CinC LF’s operational requirements and wider Defence needs. The 5th Division is responsible for the training, deployment and administration of Army units in Wales, the Midlands and East Anglia.  As a Regional Division, it is one of the Army's key formations, helping to deliver military capability to the Government and the British people.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","Post deleted as part of Project AVANTI.","1"
"1186684","Vacant","OF-6","Chief of Staff Personnel and Support Command","Direct and coordinate the staff output within PSC in order to support the generation of operational capability.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1603638","N/D","OF-6","Director Infrastructure","The Directorate of Infrastructure exists to provide the Competent Army Authority for Infrastructure. DInfra defines the required Army Estate and secures the funding required to deliver, develop and maintain the modern infrastructure needed to support the Army’s current and future basing requirements. The overall vision is to ensure that the Army is housed in modern infrastructure on the home base, where soldiers and their families want to live and work.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1606780","Major General M J von Bertele OBE QHS","OF-7","Director General Army Medical Services","DGAMS monitors and assesses the health of the Army to assist DG Pers in the provision of Health Policy. He provides a policy oversight and assurance for CINC in the generation and delivery of medical operational capability. He is directly responsible for the provision of primary care services to the Army and community mental health services to defence. As the CAA&I, he also provides assurance of healthcare delivered by others, including on operations and at Role 4, Secondary Healthcare, Rehabilitation, Dental and Veterinary Services.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1606414","N/D","OF-6","Director Medical Capability (Army)","D Med Plans(A) supports DGAMS in the development of medical operational concepts, doctrine and capability, health advice and healthcare policy in order to meet the requirements of the Army and Defence. To develop Land Forces' medical operational capability in order to meet Army and Defence requirements.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1606780","N/D","1.00","N/A","","","Military","","1"
"1213000","N/D","OF-6","Director Army Primary Health Care Service","DAPHCS is responsible for delivering a safe and effective primary healthcare service to the Regular Army in the UK in order to enhance and sustain the operational effectiveness of the Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1606780","N/D","1.00","N/A","","","Military","","1"
"1603663","Major General M D Conway","OF-7","Director General Army Legal Services","The Mission of the Director General of the Army Legal Services, Major General D M Howell CB OBE, is to deliver military legal support to the Army. His tasks include the provision of: - Legal support on discipline and administrative law policy and casework, international and operational law, employment law and legislation. - The Army Board and Complaint Panel with legal military support as the Army's Principal Legal Adviser. - Legal support to AG as the Army Inspector. - Army prosecutors for the Tri-Service Prosecuting Authority. - Legal assistance to Service personnel and their dependants, overseas. - Force generation of ALS personnel (sufficient, motivated, trained) as Service Director and Head of Arm for the ALS.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1603664","N/D","OF-6","Director Legal Advisory","D Legal Advisory is a 1* staff directorate in Army HQ that delivers military legal support to Army HQ and its chain of command on discipline and administrative law, employment law and legislation and training.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1603663","N/D","1.00","N/A","","","Military","","1"
"1228936","N/D","OF-6","Brigadier Operational Law","OLB is based at the Land Warfare Centre led by an ALS brigadier. It delivers legal support and training on operational and international law and provides legal support on operations.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1603663","N/D","1.00","N/A","","","Military","","1"
"1143047","The Venerable J Woodhouse QHC CF","OF-7","Chaplain General","To give direction and professional advice on Spiritual, Moral and Pastoral needs and assist with the recruitment of chaplains in order to enable CGS to deliver the Army's contribution to current and future defence capabilities","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1600451","N/D","OF-6","Deputy Chaplain General","Support the Chaplain General District in delivering principal MOD Chplains (Army) outputs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1143047","N/D","1.00","N/A","","","Military","","1"
"1598395","Major General G W Berragan CB","OF-7","Director General Personnel","As the 2* lead for the personnel function in the Army staff, to develop and deliver personnel policies, plans and services, and represent the Army's personnel needs in the tri-Service, Defence and cross-Government arenas in order to sustain and enhance the operational effectiveness of the Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"01330435","N/D","OF-6","Director Personnel Operations","Directors Personnel Operations will cohere and integrate operationally and non-operationally focused regimental functions vested in the Corps Colonels, command DCAMUS, Colonel AGC and Colonel Brigade of Gurkhas (BG) and deliver staff outputs for Heritage, PS12 (Ceremonial), repatriation and the Army Inquiries and Aftercare Support Cell (AI & ASC).","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","New Post","1"
"1603496","N/D","OF-6","Director Staff and Personnel Support (Army)","HQ DSPS(A) is the lead staff branch in Army HQ on military human resources delivery and associated issues. It provides the Army with holistic and timely policy, direction and professional advice on all aspects of personnel administration (including delivery of pay, allowances, charges, public and non-public funds) and staff support to units and formations. In addition, as an Arms and Service Directorate, it is also responsible for sustaining the military capability of SPS Branch personnel (Regular and Reserves) across all the DLoDs.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","","1"
"1603539","N/D","OF-6","Director Educational and Training Services (Army)","DETS(A) is responsible for Army Educational Policy and provides functional direction to and assurance of Army Educational and Training Services. DETS(A) delivers subject matter expertise for Army/MOD/OGD, external stakeholders, professional bodies and other Armed Forces. DETS(A) is also the lead proponent for cultural and language capability; Army Library and Information Services; Accreditation.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","","1"
"1603207","N/D","OF-6","Director Personnel Capability","Mission: To develop Army personnel strategy and engage with Defence and the other services to shape and influence strategic personnel direction and the delivery of joint effects, in order to sustain and enhance the operational effectiveness of the Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","Change in title from Director Army Personnel Strategy to Director Personnel Capability.","1"
"1602797","N/D","OF-6","Director Manning (Army)","DM(A) is to develop and direct manning and employment and health policy and plans in order to sustain the Army manpower component of Defence capability, now and in the future.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","","1"
"1603179","N/D","OF-6","Director Personnel Services (Army)","DPS(A) is to develop policy for the promotion of the Army's ethos, the maintenance of discipline, and the development and delivery of the Army's conditions of service, in order to sustain the motivation and well being of the Army.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598395","N/D","1.00","N/A","","","Military","","1"
"1248596","Major General A R Gregory CB","OF-7","Military Secretary","The Military Secretary’s role is to develop, manage and guide the careers of all officers and soldiers, giving due weight to the needs of the Army and the individual, with the overriding purpose of enhancing the operational effectiveness of the Army.  In a nutshell, the Military Secretary supports the Army’s operational effectiveness by matching the right people, regular and reservists, to the right posts, and giving them timely notice","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Military","","1"
"1224948","N/D","OF-6","Deputy Military Secretary","Holds responsibility for the career management and development of officers (below Major General) and all soldiers in the Army, both Regular and Reserve. Mission: ‘To develop, manage and guide the careers of all officers and soldiers, giving due weight to the needs of both the Army and the individual, with the overriding purpose of enhancing the operational effectiveness of the Army.’","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1248596","N/D","1.00","N/A","","","Military","","1"
"1255135","Lieutenant General J J C Bucknall CBE","OF-8","Commander Allied Rapid Reaction Corps","COMARRC is to command Operational Command troops within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1598314","N/D","1.00","125000","129999","","Military","","1"
"1255246","Major General J R Free CBE","OF-7","Chief of Staff Allied Rapid Reaction Corps","Direct and coordinate the staff output within HQ ARRC to optimise the military capability within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1255135","N/D","1.00","N/A","","","Military","","1"
"1258926","N/D","OF-6","Chief Personnel and Logistics HQ Allied Rapid Reaction Corps","Coordinate and deliver all support activity within HQ Allied Rapid Reaction Corps to optimise the military capability within the Allied Rapid Reaction Corps in order to contribute towards the UK military commitment to NATO.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1255135","N/D","1.00","N/A","","","Military","","1"
"1257781","N/D","OF-6","Chief Joint Fires & Influence Branch HQ Allied Rapid Reaction Corps","Ch JF&I Br is to command OPCOM troops, develop JF&I policy within the HQ and facilitate the planning and delivery of all Fires and Influence activity when deployed.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1255135","N/D","1.00","N/A","","","Military","","1"
"1258544","N/D","OF-6","Chief Engineer HQ Allied Rapid Reaction Corps","Ch Engr is to command OPCOM troops, develop Engr policy within the HQ and facilitate the planning and delivery of all Engr activity when deployed.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1255135","N/D","1.00","N/A","","","Military","","1"
"1257340","N/D","OF-6","Chief G7 Training & Development HQ Allied Rapid Reaction Corps","To coordinate and oversee training and devlopment within the Allied Rapid Reaction Corps in order to prepare the headquarters for forthcoming deployments and commitments. Thereby contributing towards the UK military commitment to NATO.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1255135","N/D","1.00","N/A","","","Military","","1"
"00126369","David Stephens","SCS2","Land Forces Director General (Resources)","Land Forces Command Secretary Resources’ role is to support CGS, the Commander-in-Chief and subordinate budget holders, in managing the Land Forces Top Level Budget and in resource planning.  As Senior Finance Officer, LF Comd Sec Res is responsible for advice on: the integrity of Land Forces financial systems; the regularity and propriety of expenditure; the achievement of efficiency and value for money; effective corporate governance; and for functional leadership of finance staff across Land Forces TLB.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167535","N/D","1.00","85000","89999","","Operational Delivery","","1"
"00039784","Vacant","SCS2","Director General Secretariat (Land Forces)","To ensure the proper and efficient handling of the Department of State aspects of Army issues on behalf of the Commander in Chief Land Forces and the Adjutant General","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1167535","N/D","1.00","85000","89999","","Operational Delivery","Post due to be vacated","1"
"00043851","Lynda Fisher","SCS2","Director Children and Young People","Responsible for the professional leadership and direction across MOD for Children and Young People’s Services; governance and integration of those services provided by MOD both in UK and overseas, and championing the needs of children and young people who belong to the Services community within the UK context at local authority and national levels.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","85000","89999","","Operational Delivery","","1"
"00126370","N/D","SCS1","Director Resources (RFC)","Deputy Command Secretary (Resources and Commercial) supports the Land Forces SFO (Command Secretary Resources) by ensuring the provision of effective systems, processes and skills to enable resource and commercial management by Commanders across the Army; ensuring that decisions at the highest level of Army planning are taken with the fullest cognisance of their financial, contractual, regularity and propriety implications, and to manage the changes necessary to ensure effective delivery of both functions across Land Forces. ","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00126369","N/D","1.00","N/A","","","Finance","","1"
"00037389","N/D","SCS1","Director Recruit Training (Support)","To provide direction and support to all divisional activities in accordance with DGART's intent and in conjunction with COS.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1272850","N/D","1.00","N/A","","","Policy","","1"
"00165443","N/D","SCS1","Land Forces Deputy Command Secretary (Secretariat))","To ensure the proper and efficient handling of the Department of State aspects of Army issues on behalf of the Commander in Chief Land Forces and the Adjutant General","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","00039784","N/D","1.00","N/A","","","Policy","","1"
"00185635","Vacant","SCS1","Duke of Yorks Royal Military School Academy Project Leader","To manage the feasibility and implementation of the movement of Duke of York’s Royal Military School out of MOD ownership to become an independent Academy and State Boarding School operating within the mainstream educational sector; maintaining the military ethos characteristics of the school and providing educational opportunity for the children of mobile Service personnel.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","00039784","N/D","1.00","N/A","","","Programme and Project Management (PPM)","Temporary post due to end 31 Mar 2010","1"
"00167011","N/D","SCS1","Team Leader","This is a mixed military and civilain team led by a 1* SCS and based in HQ Land Forces (HQ LF) at Andover. In addition to Project AVANTI the team is also responsible for delivering the BORONA Programme. Whilst individual team members do have responsibilities that span both Project AVANTI and the BORONA Programme these are quite separate work strands.","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1591920","N/D","1.00","N/A","","","Programme and Project Management (PPM)","Project BORONA/AVANTI","1"
"00125818","N/D","SCS1","Director Legal Services (Germany)","DLS(G) is a limb of the MOD’s Central Legal Services and provides legal advice to British Forces in Germany, working directly to the GOC UKSC. The Director’s team is embedded in JHQ Rheindahlen. The Director’s task is to provide independent legal advice to UK forces on all aspects of living in and operating in and from Germany and the European Support Group; to advise on international law; to negotiate international and bilateral agreements; to provide advice to the British delegation at Sending States meetings, and to advise on any questions of German and UK law","Ministry of Defence","Ministry of Defence","Army","01264 886108","LF-Sec-Group@mod.uk","1167888","N/D","1.00","N/A","","","Law","Please be aware that this post may be double accounted for by inclusion in the CLS organagram.","1"
"00149613","Eliminated","SCS1","Project HYPERION Programme Manager","Project Hyperion Programme Manager","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","00167011","N/D","1.00","N/A","","","Programme and Project Management (PPM)","Project Hyperion Post, this post was never filled and project has now completed","1"
"00038070","Vacant","SCS1","Director Whole Fleet Management","To achieve better management of the defence land equipment fleets to enable MoD to carry out the same defence role more economically.","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","1603839","N/D","1.00","N/A","","","Programme and Project Management (PPM)","Vacant as of 01/02/12","1"
"00179104","Vacant","SCS1","Business Manager 1","Duke of York's Royal Military School","Ministry of Defence","Ministry of Defence","Army","N/A","LF-Sec-Group@mod.uk","00039784","N/D","1.00","N/A","","","Programme and Project Management (PPM)","Post awaiting deletion","1"
